Video ID,PhraseEmojis
bJJndejsUWc_88_98,"[{'phrase': 'lead singer holding microphone', 'split': ['lead singer', 'holding', 'microphone'], 'emojis': ['👨', '🤚', '🎤'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'drummer playing drums behind singer', 'split': ['drummer', 'playing', 'drums', 'behind singer'], 'emojis': ['🥁', '🎸', '🥁', '👨'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'guitarist and keyboardist performing music', 'split': ['guitarist', 'and', 'keyboardist', 'performing music'], 'emojis': ['🎸', '👫', '🎹', '🎶'], 'importance': [0.3, 0.1, 0.3, 0.3]}, {'phrase': 'large screen displaying visuals', 'split': ['large screen', 'displaying', 'visuals'], 'emojis': ['📺', '📢', '🎥'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'band members on stage performing', 'split': ['band members', 'on stage', 'performing'], 'emojis': ['👥', '🏟️', '🎤'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'stage with purple and blue lighting', 'split': ['stage', 'with', 'purple and blue lighting'], 'emojis': ['🏟️', '🔀', '💜💙'], 'importance': [0.3, 0.1, 0.6]}, {'phrase': 'singer standing in center of stage', 'split': ['singer', 'standing', 'in center of stage'], 'emojis': ['👨', '🚶', '🏟️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'music performance with screen visuals', 'split': ['music performance', 'with', 'screen visuals'], 'emojis': ['🎶', '🔀', '📺'], 'importance': [0.4, 0.1, 0.5]}, {'phrase': 'live music event on stage', 'split': ['live music event', 'on stage'], 'emojis': ['🎵', '🏟️'], 'importance': [0.6, 0.4]}, {'phrase': 'band playing music with drummer', 'split': ['band', 'playing', 'music', 'with drummer'], 'emojis': ['👥', '🎸', '🎶', '🥁'], 'importance': [0.3, 0.2, 0.2, 0.3]}]"
UbmZAe5u5FI_16_23,"[{'phrase': 'person cuts cucumber', 'split': ['person', 'cuts', 'cucumber'], 'emojis': ['👋', '✂️', '🥒'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'hands slice green cucumber', 'split': ['hands', 'slice', 'green cucumber'], 'emojis': ['🙌', '✂️', '🥒'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'knife cuts on wooden board', 'split': ['knife', 'cuts', 'on wooden board'], 'emojis': ['🔪', '✂️', '🛠️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cucumber on kitchen cutting board', 'split': ['cucumber', 'on kitchen cutting board'], 'emojis': ['🥒', '🍽️'], 'importance': [0.4, 0.6]}, {'phrase': 'person prepares food in kitchen', 'split': ['person', 'prepares food', 'in kitchen'], 'emojis': ['👋', '🍳', '🏠'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'hands use knife to cut cucumber', 'split': ['hands', 'use knife', 'to cut cucumber'], 'emojis': ['🙌', '🔪', '✂️🥒'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'cutting cucumber on wooden board', 'split': ['cutting', 'cucumber', 'on wooden board'], 'emojis': ['✂️', '🥒', '🛠️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'kitchen background with cutting board', 'split': ['kitchen background', 'with cutting board'], 'emojis': ['🏠', '🍽️'], 'importance': [0.5, 0.5]}, {'phrase': 'person slices cucumber with knife', 'split': ['person', 'slices', 'cucumber', 'with knife'], 'emojis': ['👋', '✂️', '🥒', '🔪'], 'importance': [0.2, 0.3, 0.3, 0.2]}, {'phrase': 'cutting board with cucumber and knife', 'split': ['cutting board', 'with cucumber', 'and knife'], 'emojis': ['🛠️', '🥒', '🔪'], 'importance': [0.4, 0.3, 0.3]}]"
cSDkshD2ME0_12_15,"[{'phrase': 'man riding horse with gun', 'split': ['man', 'riding horse', 'with gun'], 'emojis': ['👨', '🐴', '🔫'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'horse and man in blue sky', 'split': ['horse', 'and man', 'in blue sky'], 'emojis': ['🐴', '👨', '🌌'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man holding gun on horseback', 'split': ['man', 'holding gun', 'on horseback'], 'emojis': ['👨', '🔫', '🐴'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'white horse with brown mane running', 'split': ['white horse', 'with brown mane', 'running'], 'emojis': ['🐴', '🔥', '🏃'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man in black jacket riding horse', 'split': ['man', 'in black jacket', 'riding horse'], 'emojis': ['👨', '🧥', '🐴'], 'importance': [0.3, 0.3, 0.4]}]"
c51L6ZxZGjQ_137_154,"[{'phrase': 'person spreads butter on bread', 'split': ['person', 'spreads butter', 'on bread'], 'emojis': ['👨', '🥖', '🍞'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'individual wears blue shirt in kitchen', 'split': ['individual', 'wears blue shirt', 'in kitchen'], 'emojis': ['👕', '🔵', '🏠'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'knife spreads butter on slices', 'split': ['knife', 'spreads butter', 'on slices'], 'emojis': ['🗡️', '🥖', '🍞'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'person prepares meal on countertop', 'split': ['person', 'prepares meal', 'on countertop'], 'emojis': ['👨', '🍴', '🛋️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'blue shirt person uses knife', 'split': ['blue shirt person', 'uses knife'], 'emojis': ['🔵👕', '🗡️'], 'importance': [0.6, 0.4]}, {'phrase': 'butter on bread with plate nearby', 'split': ['butter on bread', 'with plate nearby'], 'emojis': ['🥖🍞', '🥘'], 'importance': [0.6, 0.4]}, {'phrase': 'kitchen setting with bowl and plate', 'split': ['kitchen setting', 'with bowl and plate'], 'emojis': ['🏠', '🍜🥘'], 'importance': [0.5, 0.5]}, {'phrase': 'person in kitchen with knife and bread', 'split': ['person in kitchen', 'with knife and bread'], 'emojis': ['👨🏠', '🗡️🍞'], 'importance': [0.5, 0.5]}, {'phrase': 'spreading butter on two slices', 'split': ['spreading butter', 'on two slices'], 'emojis': ['🥖', '🍞'], 'importance': [0.6, 0.4]}, {'phrase': 'domestic kitchen with person cooking', 'split': ['domestic kitchen', 'with person cooking'], 'emojis': ['🏠', '👨🍳'], 'importance': [0.5, 0.5]}]"
t4aPGtx7e6k_0_10,"[{'phrase': 'monkey walking on dirt road', 'split': ['monkey', 'walking', 'on dirt road'], 'emojis': ['🐒', '🚶', '🌄'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dog standing still facing away', 'split': ['dog', 'standing still', 'facing away'], 'emojis': ['🐶', '🛑', '🔙'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'monkey and dog sharing space', 'split': ['monkey', 'and dog', 'sharing space'], 'emojis': ['🐒', '🐶', '👫'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'monkey running near dog on road', 'split': ['monkey', 'running', 'near dog', 'on road'], 'emojis': ['🐒', '🏃', '🐶', '🌄'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'dog standing near monkey on dirt', 'split': ['dog', 'standing', 'near monkey', 'on dirt'], 'emojis': ['🐶', '🛑', '🐒', '🌿'], 'importance': [0.3, 0.2, 0.3, 0.2]}]"
gXVaC3gBWbc_22_30,"[{'phrase': 'woman cuts potato', 'split': ['woman', 'cuts', 'potato'], 'emojis': ['👩', '🔪', '🥔'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'kitchen with refrigerator and sink', 'split': ['kitchen', 'with refrigerator', 'and sink'], 'emojis': ['🏠', '📦', '🚿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'blue shirt woman uses knife', 'split': ['blue shirt', 'woman', 'uses knife'], 'emojis': ['🔵', '👩', '🔪'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'cutting board with potato slices', 'split': ['cutting board', 'with potato', 'slices'], 'emojis': ['🛋️', '🥔', '🍴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white refrigerator with magnets', 'split': ['white refrigerator', 'with magnets'], 'emojis': ['⚪️', '📦', '👍'], 'importance': [0.6, 0.4]}, {'phrase': 'stainless steel sink next to refrigerator', 'split': ['stainless steel sink', 'next to', 'refrigerator'], 'emojis': ['🚿', '➡️', '📦'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'woman prepares food in kitchen', 'split': ['woman', 'prepares food', 'in kitchen'], 'emojis': ['👩', '🍳', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'knife cuts potato on cutting board', 'split': ['knife', 'cuts', 'potato', 'on cutting board'], 'emojis': ['🔪', '🔨', '🥔', '🛋️'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'kitchen with woman and refrigerator', 'split': ['kitchen', 'with woman', 'and refrigerator'], 'emojis': ['🏠', '👩', '📦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'blue shirt woman in kitchen', 'split': ['blue shirt', 'woman', 'in kitchen'], 'emojis': ['🔵', '👩', '🏠'], 'importance': [0.3, 0.4, 0.3]}]"
urXDqw3S34I_12_17,"[{'phrase': 'car moving right on rural road', 'split': ['car', 'moving right', 'on rural road'], 'emojis': ['🚗', '➡️', '🌳'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'motorcycle moving left in green landscape', 'split': ['motorcycle', 'moving left', 'in green landscape'], 'emojis': ['🏍️', '⬅️', '🌿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'car and motorcycle passing each other', 'split': ['car', 'and motorcycle', 'passing each other'], 'emojis': ['🚗', '🏍️', '🚗🏍️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'vehicle moving on clear sky background', 'split': ['vehicle', 'moving', 'on clear sky background'], 'emojis': ['🚗', '➡️', '☀️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'road journey with car and motorcycle', 'split': ['road journey', 'with car', 'and motorcycle'], 'emojis': ['🚗', '🚗', '🏍️'], 'importance': [0.4, 0.3, 0.3]}]"
p9g06ktIkJg_4_11,"[{'phrase': 'raccoons standing in grassy area', 'split': ['raccoons', 'standing', 'in grassy area'], 'emojis': ['🦔', '⬆️', '🌿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'raccoons grooming each other', 'split': ['raccoons', 'grooming', 'each other'], 'emojis': ['🦔', '💇', '👫'], 'importance': [0.4, 0.4, 0.2]}, {'phrase': 'raccoons sitting in well maintained grass', 'split': ['raccoons', 'sitting', 'in well maintained grass'], 'emojis': ['🦔', '⬇️', '🌱'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'raccoons lying down in natural setting', 'split': ['raccoons', 'lying down', 'in natural setting'], 'emojis': ['🦔', '⬇️', '🏞️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'raccoons interacting with each other', 'split': ['raccoons', 'interacting', 'with each other'], 'emojis': ['🦔', '🤝', '👫'], 'importance': [0.4, 0.4, 0.2]}]"
-wa0umYJVGg_23_41,"[{'phrase': 'person cooking pork chops', 'split': ['person', 'cooking', 'pork chops'], 'emojis': ['👨', '🍳', '🍖'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'using tongs to handle meat', 'split': ['using tongs', 'to handle', 'meat'], 'emojis': ['🤲', '👉', '🍖'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'skillet on stove with pork chops', 'split': ['skillet', 'on stove', 'with pork chops'], 'emojis': ['🍳', '🔥', '🍖'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'kitchen counter with utensils', 'split': ['kitchen counter', 'with utensils'], 'emojis': ['🛋️', '🍴'], 'importance': [0.6, 0.4]}, {'phrase': 'cooking meal in home environment', 'split': ['cooking meal', 'in home environment'], 'emojis': ['🍳', '🏠'], 'importance': [0.6, 0.4]}, {'phrase': 'frying pork chops with tongs', 'split': ['frying pork chops', 'with tongs'], 'emojis': ['🍳', '🤲'], 'importance': [0.6, 0.4]}, {'phrase': 'person preparing meal in kitchen', 'split': ['person', 'preparing meal', 'in kitchen'], 'emojis': ['👨', '🍳', '🛋️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'pork chops in large skillet', 'split': ['pork chops', 'in large skillet'], 'emojis': ['🍖', '🍳'], 'importance': [0.5, 0.5]}, {'phrase': 'handling meat with kitchen tongs', 'split': ['handling meat', 'with kitchen tongs'], 'emojis': ['🍖', '🤲'], 'importance': [0.5, 0.5]}, {'phrase': 'cooking pork chops on stove', 'split': ['cooking pork chops', 'on stove'], 'emojis': ['🍳', '🔥'], 'importance': [0.6, 0.4]}]"
6t0BpjwYKco_142_151,"[{'phrase': 'woman cooking with spoon', 'split': ['woman', 'cooking', 'with spoon'], 'emojis': ['👩', '🍳', '🥄'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dog watching cooking process', 'split': ['dog', 'watching', 'cooking process'], 'emojis': ['🐶', '👀', '🍳'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'stirring pot with onions and carrots', 'split': ['stirring pot', 'with onions and carrots'], 'emojis': ['🥄', '🍲'], 'importance': [0.6, 0.4]}, {'phrase': 'kitchen with microwave and fruits', 'split': ['kitchen', 'with microwave and fruits'], 'emojis': ['🏠', '🍎'], 'importance': [0.5, 0.5]}, {'phrase': 'woman stirring ingredients in pot', 'split': ['woman', 'stirring ingredients', 'in pot'], 'emojis': ['👩', '🥄', '🍲'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cooking on stove with utensils', 'split': ['cooking', 'on stove', 'with utensils'], 'emojis': ['🍳', '🔥', '🥄'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dog sitting in kitchen background', 'split': ['dog', 'sitting', 'in kitchen background'], 'emojis': ['🐶', '🛋️', '🏠'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'apples and oranges on surface', 'split': ['apples and oranges', 'on surface'], 'emojis': ['🍎', '🍊'], 'importance': [0.7, 0.3]}, {'phrase': 'woman using spoon to stir mixture', 'split': ['woman', 'using spoon', 'to stir mixture'], 'emojis': ['👩', '🥄', '🍲'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'kitchen with bowl and cooking utensils', 'split': ['kitchen', 'with bowl and cooking utensils'], 'emojis': ['🏠', '🍜'], 'importance': [0.5, 0.5]}]"
qvg9eM4Hmzk_1_9,"[{'phrase': 'man loading truck in parking lot', 'split': ['man', 'loading truck', 'in parking lot'], 'emojis': ['👨', '🚚', '🅿️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'blue shirt man unloading pickup truck', 'split': ['blue shirt man', 'unloading', 'pickup truck'], 'emojis': ['👕', '📦', '🚚'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man in blue shirt with black shorts near truck', 'split': ['man in blue shirt', 'with black shorts', 'near truck'], 'emojis': ['👕', '👖', '🚚'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'blue pickup truck in parking lot with man', 'split': ['blue pickup truck', 'in parking lot', 'with man'], 'emojis': ['🚚', '🅿️', '👨'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man bending over open truck bed in daytime', 'split': ['man', 'bending over', 'open truck bed', 'in daytime'], 'emojis': ['👨', '🔄', '🚚', '☀️'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'man working with truck in clear sky background', 'split': ['man', 'working with truck', 'in clear sky background'], 'emojis': ['👨', '🛠️', '🌞'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'truck loading or unloading in outdoor environment', 'split': ['truck', 'loading or unloading', 'in outdoor environment'], 'emojis': ['🚚', '📦', '🏞️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man engaged in task with blue pickup truck', 'split': ['man', 'engaged in task', 'with blue pickup truck'], 'emojis': ['👨', '📝', '🚚'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'blue shirt man standing next to pickup truck', 'split': ['blue shirt man', 'standing next to', 'pickup truck'], 'emojis': ['👕', '👣', '🚚'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man in parking lot with blue truck and clear sky', 'split': ['man', 'in parking lot', 'with blue truck', 'and clear sky'], 'emojis': ['👨', '🅿️', '🚚', '🌞'], 'importance': [0.3, 0.2, 0.3, 0.2]}]"
lfGlDg47How_110_115,"[{'phrase': 'chef opens can of tomatoes', 'split': ['chef', 'opens', 'can of tomatoes'], 'emojis': ['👨', '🔪', '🍅'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'kitchen countertop with cutting board', 'split': ['kitchen countertop', 'with', 'cutting board'], 'emojis': ['🏠', '🔗', '🛋️'], 'importance': [0.5, 0.1, 0.4]}, {'phrase': 'Muir Glen can with red label', 'split': ['Muir Glen', 'can', 'with red label'], 'emojis': ['📦', '🍅', '🔴'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'can opener removes lid', 'split': ['can opener', 'removes', 'lid'], 'emojis': ['🔧', '🚮', '🔩'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cook prepares meal in kitchen', 'split': ['cook', 'prepares', 'meal', 'in kitchen'], 'emojis': ['👩', '🍳', '🍴', '🏠'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'knife on cutting board', 'split': ['knife', 'on', 'cutting board'], 'emojis': ['🔪', '🔗', '🛋️'], 'importance': [0.4, 0.1, 0.5]}, {'phrase': 'chef works on kitchen countertop', 'split': ['chef', 'works', 'on', 'kitchen countertop'], 'emojis': ['👨', '🍳', '🔗', '🏠'], 'importance': [0.3, 0.2, 0.1, 0.4]}, {'phrase': 'canned tomatoes for cooking', 'split': ['canned tomatoes', 'for', 'cooking'], 'emojis': ['🍅', '🔗', '🍳'], 'importance': [0.5, 0.1, 0.4]}, {'phrase': 'kitchen items on countertop', 'split': ['kitchen items', 'on', 'countertop'], 'emojis': ['🍳', '🔗', '🛋️'], 'importance': [0.4, 0.1, 0.5]}, {'phrase': 'home cooking with canned goods', 'split': ['home cooking', 'with', 'canned goods'], 'emojis': ['🏠', '🔗', '📦'], 'importance': [0.4, 0.1, 0.5]}]"
j4dMnAPZu70_11_18,"[{'phrase': 'pandas climbing wooden structure', 'split': ['pandas', 'climbing', 'wooden structure'], 'emojis': ['🐼', '⬆️', '🛠️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'panda descending snowy ramp', 'split': ['panda', 'descending', 'snowy ramp'], 'emojis': ['🐼', '⬇️', '❄️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pandas in snowy environment', 'split': ['pandas', 'in', 'snowy environment'], 'emojis': ['🐼', '📍', '❄️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'panda engaging in playful behavior', 'split': ['panda', 'engaging in', 'playful behavior'], 'emojis': ['🐼', '🤸', '🎉'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'pandas interacting with wooden slide', 'split': ['pandas', 'interacting with', 'wooden slide'], 'emojis': ['🐼', '👀', '🛷'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'panda looking back at camera', 'split': ['panda', 'looking back', 'at camera'], 'emojis': ['🐼', '👀', '📸'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pandas playing in zoo landscape', 'split': ['pandas', 'playing in', 'zoo landscape'], 'emojis': ['🐼', '🏞️', '🐠'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'panda climbing snowy structure', 'split': ['panda', 'climbing', 'snowy structure'], 'emojis': ['🐼', '⬆️', '❄️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pandas in winter wildlife sanctuary', 'split': ['pandas', 'in', 'winter wildlife sanctuary'], 'emojis': ['🐼', '📍', '🏞️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'panda descending wooden ramp slowly', 'split': ['panda', 'descending', 'wooden ramp', 'slowly'], 'emojis': ['🐼', '⬇️', '🛠️', '⏱️'], 'importance': [0.3, 0.25, 0.25, 0.2]}]"
gtixLEvO2Us_0_6,"[{'phrase': 'woman seated in room', 'split': ['woman', 'seated', 'in room'], 'emojis': ['👩', '🛋️', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'young woman engaged conversation', 'split': ['young woman', 'engaged', 'conversation'], 'emojis': ['👧', '💬', '💼'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'window with box music sign', 'split': ['window', 'with', 'box music sign'], 'emojis': ['🌆', '👉', '🎵'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'woman gesturing with hands', 'split': ['woman', 'gesturing', 'with hands'], 'emojis': ['👩', '🤚', '👋'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'room with chairs and desk', 'split': ['room', 'with', 'chairs', 'and desk'], 'emojis': ['🏠', '👉', '🛋️', '📚'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'woman wearing casual attire', 'split': ['woman', 'wearing', 'casual attire'], 'emojis': ['👩', '👗', '👖'], 'importance': [0.4, 0.3, 0.3]}]"
u_6tre9_99Q_13_25,"[{'phrase': 'elephants walking in zoo', 'split': ['elephants', 'walking', 'in zoo'], 'emojis': ['🐘', '🚶', '🏞️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'elephant approaching camera', 'split': ['elephant', 'approaching', 'camera'], 'emojis': ['🐘', '👀', '📸'], 'importance': [0.5, 0.3, 0.2]}, {'phrase': 'elephants standing near fence', 'split': ['elephants', 'standing', 'near fence'], 'emojis': ['🐘', '🛑', '🚫'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'two elephants interacting', 'split': ['two elephants', 'interacting'], 'emojis': ['🐘🐘', '🤝'], 'importance': [0.6, 0.4]}, {'phrase': 'elephants in controlled environment', 'split': ['elephants', 'in controlled environment'], 'emojis': ['🐘', '🏞️'], 'importance': [0.5, 0.5]}, {'phrase': 'elephant walking towards camera', 'split': ['elephant', 'walking', 'towards camera'], 'emojis': ['🐘', '🚶', '📸'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'elephants in grassy area', 'split': ['elephants', 'in grassy area'], 'emojis': ['🐘', '🌿'], 'importance': [0.5, 0.5]}, {'phrase': 'elephant standing still', 'split': ['elephant', 'standing still'], 'emojis': ['🐘', '🛑'], 'importance': [0.6, 0.4]}, {'phrase': 'elephants behind fence', 'split': ['elephants', 'behind fence'], 'emojis': ['🐘', '🚫'], 'importance': [0.5, 0.5]}, {'phrase': 'elephants in wildlife sanctuary', 'split': ['elephants', 'in wildlife sanctuary'], 'emojis': ['🐘', '🌳'], 'importance': [0.5, 0.5]}]"
BnJUWwSx1kE_11_22,"[{'phrase': 'wombat walks on fours', 'split': ['wombat', 'walks', 'on fours'], 'emojis': ['🦰', '🚶', '👣'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'gray creature sniffs ground', 'split': ['gray creature', 'sniffs', 'ground'], 'emojis': ['🦊', '👃', '🌿'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'animal investigates natural environment', 'split': ['animal', 'investigates', 'natural environment'], 'emojis': ['🦁', '🔍', '🏞️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'wombat like creature searches food', 'split': ['wombat like creature', 'searches', 'food'], 'emojis': ['🦰', '🔎', '🍴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'nocturnal species walks in dirt', 'split': ['nocturnal species', 'walks', 'in dirt'], 'emojis': ['🦇', '🚶', '🌀'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'creature moves in sparse vegetation', 'split': ['creature', 'moves', 'in sparse vegetation'], 'emojis': ['🦊', '🚶', '🌱'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'wildlife documentary features wombat', 'split': ['wildlife documentary', 'features', 'wombat'], 'emojis': ['📺', '🎥', '🦰'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'gray animal walks with lowered head', 'split': ['gray animal', 'walks', 'with lowered head'], 'emojis': ['🦊', '🚶', '🤯'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'natural setting with blurred background', 'split': ['natural setting', 'with blurred background'], 'emojis': ['🏞️', '🌫️'], 'importance': [0.6, 0.4]}, {'phrase': 'uniform gray fur and small eyes', 'split': ['uniform gray fur', 'and small eyes'], 'emojis': ['🦊', '👀'], 'importance': [0.6, 0.4]}]"
lsanQj2yacs_80_85,"[{'phrase': 'girl jumps on car roof', 'split': ['girl', 'jumps on', 'car roof'], 'emojis': ['👧', '⬆️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'blonde girl wears red shoes', 'split': ['blonde girl', 'wears', 'red shoes'], 'emojis': ['👧', '🛍️', '🔴'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'car parked on driveway', 'split': ['car', 'parked on', 'driveway'], 'emojis': ['🚗', '🛣️', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'girl plays near house chimney', 'split': ['girl', 'plays near', 'house chimney'], 'emojis': ['👧', '🏞️', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'dark blue car on grassy area', 'split': ['dark blue car', 'on', 'grassy area'], 'emojis': ['🚗', '🛣️', '🌿'], 'importance': [0.5, 0.2, 0.3]}, {'phrase': 'girl in black and white dress', 'split': ['girl', 'in', 'black and white dress'], 'emojis': ['👧', '👗', '⚫️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'trees surround house with chimney', 'split': ['trees', 'surround', 'house with chimney'], 'emojis': ['🌳', '🌐', '🏠'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'clear sky above residential area', 'split': ['clear sky', 'above', 'residential area'], 'emojis': ['☀️', '⬆️', '🏠'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'girl jumps with blonde hair flowing', 'split': ['girl', 'jumps', 'with blonde hair flowing'], 'emojis': ['👧', '⬆️', '💇'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': ""red shoes on girl's feet"", 'split': ['red shoes', 'on', ""girl's feet""], 'emojis': ['🔴', '👞', '👧'], 'importance': [0.4, 0.2, 0.4]}]"
nd0ToNwccl4_12_17,"[{'phrase': 'man in black shirt holding football', 'split': ['man', 'in black shirt', 'holding football'], 'emojis': ['👨', '⚫️', '🏈'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'man in red jacket giving instructions', 'split': ['man', 'in red jacket', 'giving instructions'], 'emojis': ['👨', '🔴', '🗣️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'football field with white lines', 'split': ['football field', 'with white lines'], 'emojis': ['🏈', '⬜️'], 'importance': [0.6, 0.4]}, {'phrase': 'man kneeling on football field', 'split': ['man', 'kneeling', 'on football field'], 'emojis': ['👨', '🧎', '🏈'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'school building in the background', 'split': ['school building', 'in the background'], 'emojis': ['🏫', '🔙'], 'importance': [0.7, 0.3]}, {'phrase': 'man in yellow shorts gesturing hands', 'split': ['man', 'in yellow shorts', 'gesturing hands'], 'emojis': ['👨', '💛', '🤚'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'football practice session on field', 'split': ['football practice', 'session', 'on field'], 'emojis': ['🏈', '📝', '🏟️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'two men interacting on football field', 'split': ['two men', 'interacting', 'on football field'], 'emojis': ['👫', '💬', '🏈'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'man throwing football on field', 'split': ['man', 'throwing football', 'on field'], 'emojis': ['👨', '🏈', '🏟️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'casual game on sports complex field', 'split': ['casual game', 'on sports complex', 'field'], 'emojis': ['🤩', '🏋️', '🏟️'], 'importance': [0.4, 0.3, 0.3]}]"
