Video ID,PhraseEmojis
titan-clip_899_000546,"[{'phrase': 'people walking on sidewalk', 'split': ['people', 'walking', 'on sidewalk'], 'emojis': ['👥', '🚶', '🚮'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'individuals carrying handbags', 'split': ['individuals', 'carrying', 'handbags'], 'emojis': ['👫', '🛍️', '👜'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'street lined with shops', 'split': ['street', 'lined with', 'shops'], 'emojis': ['🚗', '🛣️', '🏢'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'pedestrians on busy street', 'split': ['pedestrians', 'on', 'busy street'], 'emojis': ['👥', '🚶', '🚦'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'clear sky above city', 'split': ['clear sky', 'above', 'city'], 'emojis': ['☀️', '⬆️', '🏙️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'people of different ages', 'split': ['people', 'of different', 'ages'], 'emojis': ['👥', '📆', '👴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'buildings along street', 'split': ['buildings', 'along', 'street'], 'emojis': ['🏢', '🛣️', '🚗'], 'importance': [0.5, 0.2, 0.3]}, {'phrase': 'sunny day in city', 'split': ['sunny day', 'in', 'city'], 'emojis': ['☀️', '📍', '🏙️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'casual everyday setting', 'split': ['casual', 'everyday', 'setting'], 'emojis': ['😌', '📆', '🏙️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'urban life in city', 'split': ['urban life', 'in', 'city'], 'emojis': ['🏙️', '📍', '🚗'], 'importance': [0.4, 0.2, 0.4]}]"
2020-0127-132751-082750,"[{'phrase': 'military truck driving down street', 'split': ['military truck', 'driving down', 'street'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck moving from left to right', 'split': ['truck', 'moving from left', 'to right'], 'emojis': ['🚚', '⬅️', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban environment with buildings', 'split': ['urban environment', 'with buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'city street with clear sky', 'split': ['city street', 'with clear sky'], 'emojis': ['🏙️', '☀️'], 'importance': [0.6, 0.4]}, {'phrase': 'truck driving on city street', 'split': ['truck', 'driving on', 'city street'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'large truck in urban setting', 'split': ['large truck', 'in urban setting'], 'emojis': ['🚚', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'military vehicle on urban road', 'split': ['military vehicle', 'on urban road'], 'emojis': ['🚚', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'truck moving through cityscape', 'split': ['truck', 'moving through', 'cityscape'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicle driving on city street', 'split': ['vehicle', 'driving on', 'city street'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with military truck', 'split': ['city street', 'with military truck'], 'emojis': ['🏙️', '🚚'], 'importance': [0.5, 0.5]}]"
2020-0214-102601-049455,"[{'phrase': 'cars driving in underground garage', 'split': ['cars', 'driving', 'in underground garage'], 'emojis': ['🚗', '🚧', '🏢'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles moving along lanes', 'split': ['vehicles', 'moving', 'along lanes'], 'emojis': ['🚚', '➡️', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars navigating concrete structure', 'split': ['cars', 'navigating', 'concrete structure'], 'emojis': ['🚗', '🗺️', '🏗️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'headlights reflecting on floor', 'split': ['headlights', 'reflecting', 'on floor'], 'emojis': ['💡', '🔦', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars varying in size and color', 'split': ['cars', 'varying', 'in size and color'], 'emojis': ['🚗', '🎨', '🖌️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'traffic flowing through pillars', 'split': ['traffic', 'flowing', 'through pillars'], 'emojis': ['🚗', '➡️', '🏗️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'artificial lighting in garage', 'split': ['artificial lighting', 'in garage'], 'emojis': ['💡', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'cars positioned at different angles', 'split': ['cars', 'positioned', 'at different angles'], 'emojis': ['🚗', '🗺️', '📐'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'overhead lights illuminating cars', 'split': ['overhead lights', 'illuminating', 'cars'], 'emojis': ['💡', '🔦', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles driving with headlights on', 'split': ['vehicles', 'driving', 'with headlights on'], 'emojis': ['🚚', '🚧', '💡'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0226-140503-094897,"[{'phrase': 'cars driving down street', 'split': ['cars', 'driving down', 'street'], 'emojis': ['🚗', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trucks waiting at traffic light', 'split': ['trucks', 'waiting at', 'traffic light'], 'emojis': ['🚚', '⏱️', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'motorcycle stationary at stop sign', 'split': ['motorcycle', 'stationary at', 'stop sign'], 'emojis': ['🏍️', '🛑', '🛡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles in urban environment', 'split': ['vehicles', 'in urban', 'environment'], 'emojis': ['🚗', '🏙️', '🌆'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'street lined with shops and businesses', 'split': ['street', 'lined with', 'shops and businesses'], 'emojis': ['🏙️', '🛍️', '🏢'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'cars moving in commercial area', 'split': ['cars', 'moving in', 'commercial area'], 'emojis': ['🚗', '➡️', '🏢'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with buildings and vehicles', 'split': ['city street', 'with buildings', 'and vehicles'], 'emojis': ['🏙️', '🏢', '🚗'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'traffic in dense urban setting', 'split': ['traffic', 'in dense urban', 'setting'], 'emojis': ['🚗', '🏙️', '🗺️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles and pedestrians in city', 'split': ['vehicles', 'and pedestrians', 'in city'], 'emojis': ['🚗', '🚶', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street scene with moving cars', 'split': ['city street scene', 'with moving', 'cars'], 'emojis': ['🏙️', '➡️', '🚗'], 'importance': [0.3, 0.3, 0.4]}]"
2020-0227-104226-039632,"[{'phrase': 'cars and trucks in motion', 'split': ['cars', 'and trucks', 'in motion'], 'emojis': ['🚗', '🚚', '🛣️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians crossing at crosswalks', 'split': ['pedestrians', 'crossing', 'at crosswalks'], 'emojis': ['👥', '🚶', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles navigating urban environment', 'split': ['vehicles', 'navigating', 'urban environment'], 'emojis': ['🚗', '🗺️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'modern and traditional buildings nearby', 'split': ['modern', 'and traditional buildings', 'nearby'], 'emojis': ['🏢', '🏯', '📍'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'trees lining the city street', 'split': ['trees', 'lining', 'the city street'], 'emojis': ['🌳', '🚧', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'traffic lights regulating traffic flow', 'split': ['traffic lights', 'regulating', 'traffic flow'], 'emojis': ['🚦', '🔴', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking on sidewalks', 'split': ['pedestrians', 'walking', 'on sidewalks'], 'emojis': ['👥', '🚶', '🚮'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and trucks moving on street', 'split': ['cars', 'and trucks', 'moving', 'on street'], 'emojis': ['🚗', '🚚', '🛣️', '🚧'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'city street with mixed architecture', 'split': ['city street', 'with mixed architecture'], 'emojis': ['🏙️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'vehicles and pedestrians interacting', 'split': ['vehicles', 'and pedestrians', 'interacting'], 'emojis': ['🚗', '👥', '🤝'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0203-154554-019173,"[{'phrase': 'bus driving on right side', 'split': ['bus', 'driving', 'on right side'], 'emojis': ['🚌', '🚗', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'car moving in opposite direction', 'split': ['car', 'moving', 'in opposite direction'], 'emojis': ['🚗', '🚧', '⬅️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck parked on side of road', 'split': ['truck', 'parked', 'on side of road'], 'emojis': ['🚚', '🛑', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles and pedestrians in urban area', 'split': ['vehicles', 'and pedestrians', 'in urban area'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'bus and car with buildings background', 'split': ['bus', 'and car', 'with buildings background'], 'emojis': ['🚌', '🚗', '🏢'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking on city street', 'split': ['pedestrians', 'walking', 'on city street'], 'emojis': ['👥', '🚶', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'green and white bus on road', 'split': ['green and white bus', 'on road'], 'emojis': ['🚌', '🚗'], 'importance': [0.6, 0.4]}, {'phrase': 'black car moving in opposite direction', 'split': ['black car', 'moving', 'in opposite direction'], 'emojis': ['🚗', '🚧', '⬅️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white truck parked on side', 'split': ['white truck', 'parked', 'on side'], 'emojis': ['🚚', '🛑', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with vehicles and signs', 'split': ['city street', 'with vehicles', 'and signs'], 'emojis': ['🏙️', '🚗', '📣'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0217-144444-004781,"[{'phrase': 'yellow taxi driving towards camera', 'split': ['yellow taxi', 'driving', 'towards camera'], 'emojis': ['🚕', '🚗', '📸'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'black SUV moving away from camera', 'split': ['black SUV', 'moving', 'away from camera'], 'emojis': ['🚗', '🚫', '📸'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck and bus in urban traffic', 'split': ['truck', 'bus', 'in urban traffic'], 'emojis': ['🚚', '🚌', '🗺️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'pedestrians on sidewalks with vehicles', 'split': ['pedestrians', 'on sidewalks', 'with vehicles'], 'emojis': ['👥', '🚶', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with buildings and overcast sky', 'split': ['city street', 'with buildings', 'overcast sky'], 'emojis': ['🗺️', '🏙️', '⛅️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'taxi and SUV in motion on road', 'split': ['taxi', 'SUV', 'in motion', 'on road'], 'emojis': ['🚕', '🚗', '🚗', '🚧'], 'importance': [0.3, 0.3, 0.2, 0.2]}, {'phrase': 'vehicles and pedestrians in dense urban environment', 'split': ['vehicles', 'pedestrians', 'in dense urban environment'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'yellow taxi and black SUV on city street', 'split': ['yellow taxi', 'black SUV', 'on city street'], 'emojis': ['🚕', '🚗', '🗺️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street scene with traffic and pedestrians', 'split': ['city street scene', 'with traffic', 'and pedestrians'], 'emojis': ['🗺️', '🚗', '👥'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban traffic with taxi and SUV in motion', 'split': ['urban traffic', 'taxi', 'SUV', 'in motion'], 'emojis': ['🗺️', '🚕', '🚗', '🚗'], 'importance': [0.3, 0.2, 0.2, 0.3]}]"
2020-0228-150133-034850,"[{'phrase': 'cars driving down street', 'split': ['cars', 'driving down', 'street'], 'emojis': ['🚗', '🚧', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles moving on urban road', 'split': ['vehicles', 'moving on', 'urban road'], 'emojis': ['🚚', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians walking on city street', 'split': ['pedestrians', 'walking on', 'city street'], 'emojis': ['👥', '🚶', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars varying in size and color', 'split': ['cars', 'varying in size', 'and color'], 'emojis': ['🚗', '📏', '🎨'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'street lined with buildings and signs', 'split': ['street', 'lined with buildings', 'and signs'], 'emojis': ['🚧', '🏢', '📣'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'city street with moving vehicles and pedestrians', 'split': ['city street', 'with moving vehicles', 'and pedestrians'], 'emojis': ['🏙️', '🚗', '👥'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'urban setting with cars and pedestrians', 'split': ['urban setting', 'with cars', 'and pedestrians'], 'emojis': ['🏙️', '🚗', '👥'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars driving past street signs and buildings', 'split': ['cars', 'driving past', 'street signs', 'and buildings'], 'emojis': ['🚗', '🚧', '📣', '🏢'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'cityscape with moving cars and pedestrians', 'split': ['cityscape', 'with moving cars', 'and pedestrians'], 'emojis': ['🏙️', '🚗', '👥'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'busy city street with vehicles and pedestrians', 'split': ['busy city street', 'with vehicles', 'and pedestrians'], 'emojis': ['🏙️', '🚗', '👥'], 'importance': [0.4, 0.3, 0.3]}]"
titan-clip_175_000048,"[{'phrase': 'pedestrians walking on sidewalks', 'split': ['pedestrians', 'walking', 'on sidewalks'], 'emojis': ['👥', '🚶', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people carrying umbrellas in city', 'split': ['people', 'carrying umbrellas', 'in city'], 'emojis': ['👩', '⚔️', '🏙️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'vehicles moving on city streets', 'split': ['vehicles', 'moving', 'on city streets'], 'emojis': ['🚗', '🚧', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'cars and truck in motion', 'split': ['cars', 'and truck', 'in motion'], 'emojis': ['🚗', '🚚', '🔜'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban landscape with diverse buildings', 'split': ['urban landscape', 'with diverse buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'city street with residential buildings', 'split': ['city street', 'with residential buildings'], 'emojis': ['🚧', '🏠'], 'importance': [0.5, 0.5]}, {'phrase': 'people walking with umbrellas in rain', 'split': ['people', 'walking', 'with umbrellas', 'in rain'], 'emojis': ['👩', '🚶', '⚔️', '☔️'], 'importance': [0.3, 0.2, 0.3, 0.2]}, {'phrase': 'modern city with commercial structures', 'split': ['modern city', 'with commercial structures'], 'emojis': ['🏙️', '🏢'], 'importance': [0.6, 0.4]}, {'phrase': 'asian city street with pedestrians', 'split': ['asian city street', 'with pedestrians'], 'emojis': ['🏮', '👥'], 'importance': [0.6, 0.4]}, {'phrase': 'city life with vehicles and pedestrians', 'split': ['city life', 'with vehicles', 'and pedestrians'], 'emojis': ['🏙️', '🚗', '👥'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0220-102630-042112,"[{'phrase': 'white truck parked on road', 'split': ['white truck', 'parked', 'on road'], 'emojis': ['🚚', '🛑', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'green truck waiting to move', 'split': ['green truck', 'waiting', 'to move'], 'emojis': ['🚚', '⏱️', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trucks stationary on city street', 'split': ['trucks', 'stationary', 'on city street'], 'emojis': ['🚚', '🛑', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'vehicles and pedestrians on street', 'split': ['vehicles', 'and pedestrians', 'on street'], 'emojis': ['🚗', '👥', '🚶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'white truck with logo on back', 'split': ['white truck', 'with logo', 'on back'], 'emojis': ['🚚', '📛', '🔙'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'green truck with logo on side', 'split': ['green truck', 'with logo', 'on side'], 'emojis': ['🚚', '📛', '👉'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trucks parked on busy urban road', 'split': ['trucks', 'parked', 'on busy urban road'], 'emojis': ['🚚', '🛑', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with various vehicles', 'split': ['city street', 'with various vehicles'], 'emojis': ['🏙️', '🚗'], 'importance': [0.6, 0.4]}, {'phrase': 'pedestrians and vehicles on city street', 'split': ['pedestrians', 'and vehicles', 'on city street'], 'emojis': ['👥', '🚗', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'trucks waiting for loading or unloading', 'split': ['trucks', 'waiting', 'for loading or unloading'], 'emojis': ['🚚', '⏱️', '📦'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0131-135401-003652,"[{'phrase': 'truck driving down street', 'split': ['truck', 'driving down', 'street'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'red number 40 on truck', 'split': ['red number', '40', 'on truck'], 'emojis': ['🔴', '4⃣0⃣', '🚚'], 'importance': [0.3, 0.2, 0.5]}, {'phrase': 'truck passing building balcony', 'split': ['truck', 'passing', 'building balcony'], 'emojis': ['🚚', '➡️', '🏢'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'truck following traffic flow', 'split': ['truck', 'following', 'traffic flow'], 'emojis': ['🚚', '➡️', '🚗'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'urban setting with vehicles pedestrians', 'split': ['urban setting', 'with vehicles', 'pedestrians'], 'emojis': ['🏙️', '🚗', '👥'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'truck with white cargo area', 'split': ['truck', 'with white cargo area'], 'emojis': ['🚚', '⬜️'], 'importance': [0.5, 0.5]}, {'phrase': 'city street with buildings', 'split': ['city street', 'with buildings'], 'emojis': ['🏙️', '🏢'], 'importance': [0.4, 0.6]}, {'phrase': 'truck driving past urban buildings', 'split': ['truck', 'driving past', 'urban buildings'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.2, 0.4]}, {'phrase': 'vehicles and pedestrians on street', 'split': ['vehicles', 'and pedestrians', 'on street'], 'emojis': ['🚗', '👥', '🏙️'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'truck in motion on city street', 'split': ['truck', 'in motion', 'on city street'], 'emojis': ['🚚', '➡️', '🏙️'], 'importance': [0.4, 0.2, 0.4]}]"
2020-0226-101332-007332,"[{'phrase': 'blue car driving down road', 'split': ['blue car', 'driving down', 'road'], 'emojis': ['🚗', '➡️', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'car moving towards right side', 'split': ['car', 'moving towards', 'right side'], 'emojis': ['🚗', '➡️', '🗺️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban street with traffic lights', 'split': ['urban street', 'with traffic lights'], 'emojis': ['🏙️', '🚦'], 'importance': [0.6, 0.4]}, {'phrase': 'car adhering to traffic rules', 'split': ['car', 'adhering to', 'traffic rules'], 'emojis': ['🚗', '📜', '🚦'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'blue car surrounded by buildings', 'split': ['blue car', 'surrounded by', 'buildings'], 'emojis': ['🚗', '🗺️', '🏢'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with traffic infrastructure', 'split': ['city street', 'with traffic infrastructure'], 'emojis': ['🏙️', '🚧'], 'importance': [0.6, 0.4]}, {'phrase': 'car driving on urban road', 'split': ['car', 'driving on', 'urban road'], 'emojis': ['🚗', '➡️', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'blue car in city environment', 'split': ['blue car', 'in city environment'], 'emojis': ['🚗', '🏙️'], 'importance': [0.6, 0.4]}, {'phrase': 'car moving on city street', 'split': ['car', 'moving on', 'city street'], 'emojis': ['🚗', '➡️', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban scene with blue car', 'split': ['urban scene', 'with blue car'], 'emojis': ['🏙️', '🚗'], 'importance': [0.6, 0.4]}]"
2020-0129-105040-034321,"[{'phrase': 'cyclist pedaling across crosswalk', 'split': ['cyclist', 'pedaling', 'across crosswalk'], 'emojis': ['🚴', '🚲', '🚶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrian walking near cyclist', 'split': ['pedestrian', 'walking', 'near cyclist'], 'emojis': ['👩', '🚶', '🚴'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'man on bicycle navigating crosswalk', 'split': ['man', 'on bicycle', 'navigating crosswalk'], 'emojis': ['👨', '🚴', '🚶'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'woman on foot maintaining distance', 'split': ['woman', 'on foot', 'maintaining distance'], 'emojis': ['👩', '🚶', '⚖️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with traffic light', 'split': ['city street', 'with traffic light'], 'emojis': ['🏙️', '🚦'], 'importance': [0.6, 0.4]}, {'phrase': 'cyclists and pedestrians in urban area', 'split': ['cyclists', 'and pedestrians', 'in urban area'], 'emojis': ['🚴', '👥', '🏙️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'bicycle and pedestrian crosswalk interaction', 'split': ['bicycle', 'and pedestrian', 'crosswalk interaction'], 'emojis': ['🚴', '👩', '🚶'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'regulated traffic with cyclists and pedestrians', 'split': ['regulated traffic', 'with cyclists', 'and pedestrians'], 'emojis': ['🚦', '🚴', '👩'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'urban street with buildings and traffic', 'split': ['urban street', 'with buildings', 'and traffic'], 'emojis': ['🏙️', '🏢', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city crosswalk with pedestrian and cyclist', 'split': ['city crosswalk', 'with pedestrian', 'and cyclist'], 'emojis': ['🚶', '👩', '🚴'], 'importance': [0.4, 0.3, 0.3]}]"
2020-0228-102841-062254,"[{'phrase': 'cars driving on right side', 'split': ['cars', 'driving', 'on right side'], 'emojis': ['🚗', '🚗', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'truck moving in same direction', 'split': ['truck', 'moving', 'in same direction'], 'emojis': ['🚚', '🚗', '➡️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'drivers navigating urban road', 'split': ['drivers', 'navigating', 'urban road'], 'emojis': ['👥', '🚗', '🏙️'], 'importance': [0.3, 0.4, 0.3]}, {'phrase': 'vehicles on wide city street', 'split': ['vehicles', 'on wide city street'], 'emojis': ['🚗', '🏙️'], 'importance': [0.5, 0.5]}, {'phrase': 'cars maintaining lanes on road', 'split': ['cars', 'maintaining lanes', 'on road'], 'emojis': ['🚗', '🚧', '🚗'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'tall buildings in city background', 'split': ['tall buildings', 'in city background'], 'emojis': ['🏢', '🏙️'], 'importance': [0.5, 0.5]}, {'phrase': 'modern high-rise buildings nearby', 'split': ['modern high-rise buildings', 'nearby'], 'emojis': ['🏢', '📍'], 'importance': [0.7, 0.3]}, {'phrase': 'vehicles moving with clear lane markings', 'split': ['vehicles', 'moving', 'with clear lane markings'], 'emojis': ['🚗', '🚗', '🚧'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'city street with median strip', 'split': ['city street', 'with median strip'], 'emojis': ['🏙️', '🚧'], 'importance': [0.5, 0.5]}, {'phrase': 'drivers in one-way traffic system', 'split': ['drivers', 'in one-way traffic system'], 'emojis': ['👥', '🚗'], 'importance': [0.4, 0.6]}]"
titan-clip_690_000276,"[{'phrase': 'pedestrians walking along sidewalk', 'split': ['pedestrians', 'walking', 'along sidewalk'], 'emojis': ['👥', '🚶', '🚮'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people crossing street at crosswalk', 'split': ['people', 'crossing', 'street', 'at crosswalk'], 'emojis': ['👥', '🚶', '🚗', '🚦'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'shops and restaurants lined with signs', 'split': ['shops', 'and restaurants', 'lined with signs'], 'emojis': ['🏢', '🍴', '📣'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'individuals engaged in conversation', 'split': ['individuals', 'engaged', 'in conversation'], 'emojis': ['👥', '💬', '💭'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'people carrying backpacks and handbags', 'split': ['people', 'carrying', 'backpacks', 'and handbags'], 'emojis': ['👥', '📦', '🎒', '👜'], 'importance': [0.3, 0.2, 0.2, 0.3]}, {'phrase': 'buildings with modern urban architecture', 'split': ['buildings', 'with modern', 'urban architecture'], 'emojis': ['🏢', '🔩', '🗼️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'street filled with urban elements', 'split': ['street', 'filled', 'with urban elements'], 'emojis': ['🚗', '📈', '🗼️'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'pedestrians going about their day', 'split': ['pedestrians', 'going', 'about their day'], 'emojis': ['👥', '🕒', '📆'], 'importance': [0.4, 0.3, 0.3]}, {'phrase': 'crosswalk and shops in organized environment', 'split': ['crosswalk', 'and shops', 'in organized environment'], 'emojis': ['🚦', '🏢', '📈'], 'importance': [0.3, 0.3, 0.4]}, {'phrase': 'people walking in daytime urban setting', 'split': ['people', 'walking', 'in daytime', 'urban setting'], 'emojis': ['👥', '🚶', '☀️', '🗼️'], 'importance': [0.3, 0.2, 0.2, 0.3]}]"
